SKU,Product Name,Category,Sub-Category,Type,Price,Short Description (Clean),Status,Image
169953,Truesmile Toothpaste & Brush Procare 100ml,Personal Care,Oral Care,GROCERY,27.99,"Product Type:Health &amp; Beauty/Oral Care/Toothpaste &amp; Toothbrush Sets

Product Net Weight:100ml (toothpaste)

Product Unit:Set (toothpaste + toothbrush)",Active,https://demo8.1hour.in/media/products/169953.png
169915,Padex Dishwashing Liquid Lemon 1ltr,Household,Cleaning Essentials,GROCERY,39.99,"Product Type:Household/Cleaning Supplies/Dishwashing Liquids

Product Net Weight:1ltr

Product Unit: 1Bottle",Active,https://demo8.1hour.in/media/products/169915.png
171308,Chovi Allioli Garlic Dip 180ml,Souks & Condiments,Sauces,GROCERY,129.99,"Product Type: Garlic Dip
Product Net Volume: 180ml
Product Unit: 1jar",Active,https://demo8.1hour.in/media/products/171308.png
171306,Innocent Energise Super Smoothie 750ml,Beverages,Juices & Smoothies,GROCERY,239.99,"Product Type: Super Smoothie Drink
Product Net Volume: 750ml
Product Unit: 1 bottle",Active,https://demo8.1hour.in/media/products/171306.png
171304,Biotiful Organic Kefir Original 500ml,Beverages,Milk Beverages,GROCERY,189.99,"Product Type: Organic Kefir Drink
Product Net Volume: 500ml
Product Unit: 1 bottle",Active,https://demo8.1hour.in/media/products/171304.png
169899,Papilion Conditioner Honey 1ltr,Personal Care,Hair Care,GROCERY,66.99,"Product Type:Food/Health &amp; Beauty/Hair Care/Conditioner

Product Net Weight:1ltr

Product Unit: 1Unit",Active,https://demo8.1hour.in/media/products/169899.png
171273,San Pellegrino Grape fruit 330ml,Beverages,Soft Drinks,GROCERY,24.99,"Product Type: Grapefruit Flavored Soda
Product Net Volume: 12 x 330ml
Product Unit: 1 Unit",Active,https://demo8.1hour.in/media/products/171273.png
169806,Calveley Mill Extra Mature Cheddar ±500g,"Dairy, Deli & Egg",Cheese,GROCERY,49.99,"Product Type: Food/Dairy/Cheese
Product Net Weight: ±500g
Product Unit:1 Block",Active,https://demo8.1hour.in/media/products/169806.png
171227,Kleenex Xl Compact 2pack,Household,Tissue Papers & Towels,GROCERY,66.99,"Product Type: Compact Facial Tissues
Product Unit: 1 Pack of 6 x 2-packs",Active,https://demo8.1hour.in/media/products/171227.png
171226,Kleenex Original Tissue 64sheets,Household,Tissue Papers & Towels,GROCERY,41.99,"Product Type: Facial Tissues
Product Unit: 1 Pack of 12 x 64 sheets (768 sheets total)",Active,https://demo8.1hour.in/media/products/171226.png
169800,President A La Carte Crispy Bakes 150g,Frozen,Frozen Meals,GROCERY,199.99,"Product Type: Food/Snacks/Crispy Snacks
Product Net Weight: 150g
Product Unit: 1Unit",Active,https://demo8.1hour.in/media/products/169800.png
169785,Grahams Strawberry Protein Pouch 200g,Beverages,Herbal Drinks & Supplements,GROCERY,79.99,"Product Type: Food/Health Supplements/Protein Powder
Product Net Weight: 200g
Product Unit: 1Unit",Active,https://demo8.1hour.in/media/products/169785.png
171202,Hartleys Jam Apricot 300g,Food Cupboard,Spreads,GROCERY,69.99,"Product Type: Apricot Jam
Product Net Weight: 6 x 300g
Product Unit: 1 jar",Active,https://demo8.1hour.in/media/products/171202.png
169783,Primula Sour Cream & Chive Dip 150g,Souks & Condiments,Sauces,GROCERY,109.99,"Product Type: Food/Dips &amp; Spreads/Sour Cream Dips
Product Net Weight: 150g
Product Unit:1 Unit",Active,https://demo8.1hour.in/media/products/169783.png
169780,Coldpress Pink Lady 250ml,Beverages,Juices & Smoothies,GROCERY,114.99,"Product Type: Food/Beverages/Juice
Product Net Weight: 250ml
Product Unit:1 Unit",Active,https://demo8.1hour.in/media/products/169780.png
169779,Iceland Wafer Thin Cooked Ham 130g,"Dairy, Deli & Egg",Deli Meat,GROCERY,109.99,"Product Type: Food/Meat/Cooked Meats
Product Net Weight: 130g
Product Unit: 1Unit",Active,https://demo8.1hour.in/media/products/169779.png
169778,Iceland 8Sl Cooked Ham 80g,"Dairy, Deli & Egg",Deli Meat,GROCERY,74.99,"Product Type: Food/Meat/Cooked Meats
Product Net Weight: 80g
Product Unit: 1Unit",Active,https://demo8.1hour.in/media/products/169778.png
171188,Luxurys Reed Diffuser Gum 120ml,Household,Air Freshners,GROCERY,95.99,"Product Type: Reed Diffuser
Product Net Volume: 120ml
Product Unit: 1 diffuser",Active,https://demo8.1hour.in/media/products/171188.png
169773,Castle Maclellan Smoked Salmon Pate 100g,Souks & Condiments,Sauces,GROCERY,124.99,"Product Type: Food/Deli/Pates
Product Net Weight: 100g
Product Unit: 1 Unit",Active,https://demo8.1hour.in/media/products/169773.png
171179,Elswood Sliced Gherkin 540g,Food Cupboard,Cans & Jars,GROCERY,66.99,"Product Type: Sliced Pickled Gherkins
Product Net Weight: 540g
Product Unit: 1 jar",Active,https://demo8.1hour.in/media/products/171179.png
146440,Bayara Zaatar 330ml,Food Cupboard,Herbs & Seasonings,GROCERY,52.99,"Product Type: Food/Spices &amp; Seasonings/Zaatar
Product Net Weight: 330ml
Product Unit: 1Unit",Active,https://demo8.1hour.in/media/products/146440.png
171169,Classic Cat Food Haddock 400g,Pet Care,Pet Food,GROCERY,29.99,"Product Type: Wet Cat Food
Product Net Weight: 400g
Product Unit: 1 can",Active,https://demo8.1hour.in/media/products/171169.png
171160,Cypressa Kalamata Olives 345g,Food Cupboard,Cans & Jars,GROCERY,75.99,"Product Type: Kalamata Olives in Brine
Product Net Weight: 345g
Product Unit: 1 jar",Active,https://demo8.1hour.in/media/products/171160.png
125311,Mac Matte Lipstick Diva,Personal Care,Cosmetics,GROCERY,540,"Product Type: Beauty/Makeup/Lipstick
Product Net Weight: 3g
Product Unit: 1Unit",Active,https://demo8.1hour.in/media/products/125311.png
171159,Cypressa Greek Olives Garlic Pepper 315g,Food Cupboard,Cans & Jars,GROCERY,94.99,"Product Type: Garlic and Pepper Flavored Green Olives
Product Net Weight: 315g
Product Unit: 1 jar",Active,https://demo8.1hour.in/media/products/171159.png
171157,Cypressa Greek Halkidiki Green Olives 315g,Food Cupboard,Cans & Jars,GROCERY,72.99,"Product Type: Green Olives in Brine
Product Net Weight: 315g
Product Unit: 1 jar",Active,https://demo8.1hour.in/media/products/171157.png
171151,Cypressa Artichokes 280g,Food Cupboard,Cans & Jars,GROCERY,99.99,"Product Type: Canned Artichoke Hearts
Product Net Weight: 280g
Product Unit: 1 can",Active,https://demo8.1hour.in/media/products/171151.png
118479,Milka Mmmax Oreo Sandwich Xxl Chocolate Bar 300g,Snacks,Biscuits,GROCERY,41.99,"Product Type: Food/Chocolate Bars
Product Net Weight: 300g
Product Unit: 1Unit",Active,https://demo8.1hour.in/media/products/118479.png
101101,Mccain Tradition Fries 1.5kg,Frozen,Frozen Meals,GROCERY,62.99,"Product Type: Food/Frozen Foods/Fries
Product Net Weight: 15kg
Product Unit: 1Unit",Active,https://demo8.1hour.in/media/products/101101.png
98094,Bayara Thyme 15g,Food Cupboard,Herbs & Seasonings,GROCERY,14.99,"Product Type: Food/Herbs/Thyme
Product Net Weight: 15g
Product Unit:1Unit",Active,https://demo8.1hour.in/media/products/98094.png
171138,Cesar Country Stew Chicken Vegetable 150g,Pet Care,Pet Food,GROCERY,24.99,"Product Type: Wet Dog Food
Product Net Weight: 150g
Product Unit:1 pack",Active,https://demo8.1hour.in/media/products/171138.png
97544,Bayara Pasta Seasoning 40g,Food Cupboard,Herbs & Seasonings,GROCERY,22.99,"Product Type:Food/Seasonings/Pasta Seasoning
Product Net Weight:40g
Product Unit: 1Unit",Active,https://demo8.1hour.in/media/products/97544.png
171137,Cesar Classic Turkey lamb 150g,Pet Care,Pet Food,GROCERY,35.99,"Product Type: Wet Dog Food
Product Net Weight: 150g
Product Unit:1 pack",Active,https://demo8.1hour.in/media/products/171137.png
CBSTARTERSbrowings011,BROASTED WINGS,CB Starters,CB Starters,RESTAURANT,60,6 pcs,Active,https://demo8.1hour.in/media/products/Chicken_wings_unxpgkn.jpeg
CBSTARTERShotgarlicwings010,HOT GARLIC CHICKEN WINGS,CB Starters,CB Starters,RESTAURANT,60,6pcs,Active,https://demo8.1hour.in/media/products/Chicken_wings_lNVDoqZ.jpeg
CBSTARTERSbbqwings009,BBQ CHICKEN WINGS,CB Starters,CB Starters,RESTAURANT,60,6 PCs,Active,https://demo8.1hour.in/media/products/Chicken_wings_qlFX0Yq.jpeg
CBSTARTERSrolls008,SPRING ROLLS,CB Starters,CB Starters,RESTAURANT,40,Tasty fried and spicy spring rolls,Active,https://demo8.1hour.in/media/products/Spring_rolls_I2BbTjK.jpeg
CBSTARTERSfries007,FRENCH FRIES,CB Starters,CB Starters,RESTAURANT,40,"Classic crispy fries, golden and seasoned.",Active,https://demo8.1hour.in/media/products/crispy_fries_uCiqjKC.jpeg
CBSTARTERSchips006,YAM CHIPS,CB Starters,CB Starters,RESTAURANT,35,"Crunchy, golden chips made from sliced yam.",Active,https://demo8.1hour.in/media/products/yam_chips_2RITvLX.jpeg
CBSTARTERSpansam002,PANJABI SAMOSA (2pcs),CB Starters,CB Starters,RESTAURANT,40,"Spiced potato and pea-filled pastries, served in pairs.",Active,https://demo8.1hour.in/media/products/samosa_RO3CFDZ.jpeg
CBSTARTERSonions001,ONION RINGS,CB Starters,CB Starters,RESTAURANT,50,Crispy Tasty Onions,Active,https://demo8.1hour.in/media/products/onion-rings-10b4117.jpg
CHOPBARchfriedrice006,HALF CHICKEN WITH FRIED RICE,Rotisserie Chicken,Rotisserie Chicken,RESTAURANT,100,"Half a chicken, grilled or roasted with flavorful seasoning with fried rice",Active,https://demo8.1hour.in/media/products/ROTISSIRIE_CHICKEN_y7L9lJj.jpeg
CHOPBARhalfchickenfries005,HALF CHICKEN WITH FRIES,Rotisserie Chicken,Rotisserie Chicken,RESTAURANT,100,"Half a chicken, grilled or roasted with flavorful seasoning with fries",Active,https://demo8.1hour.in/media/products/ROTISSIRIE_CHICKEN_B12NYxm.jpeg
CHOPBARchickenfriedrice004,FULL CHICKEN WITH FRIED RICE,Rotisserie Chicken,Rotisserie Chicken,RESTAURANT,170,"A whole chicken, seasoned and grilled or roasted to perfection fried rice",Active,https://demo8.1hour.in/media/products/ROTI_FULL_CHICKEN_MivemZy.jpeg
CHOPBARfullchickenfries003,FULL CHICKEN WITH FRIES,Rotisserie Chicken,Rotisserie Chicken,RESTAURANT,180,grilled or roasted chicken with fries,Active,https://demo8.1hour.in/media/products/ROTI_FULL_CHICKEN_nGjVM2s.jpeg
CHOPBARhalfchicken002,HALF CHICKEN,Rotisserie Chicken,Rotisserie Chicken,RESTAURANT,75,"Half a chicken, grilled or roasted with flavorful seasoning.",Active,https://demo8.1hour.in/media/products/ROTISSIRIE_CHICKEN.jpeg
CHOPBARfullchicken001,FULL CHICKEN,Rotisserie Chicken,Rotisserie Chicken,RESTAURANT,135,"A whole chicken, seasoned and grilled or roasted to perfection.",Active,https://demo8.1hour.in/media/products/ROTI_FULL_CHICKEN.jpeg
167435,Lettuce Frisee Green Pcs,Fruits & Veg,Fresh Vegetables,GROCERY,149.99,"Product Type:Produce/Lettuce

Product Unit: 1 Unit",Active,https://demo8.1hour.in/media/products/167435.png
167430,Jalapeno Chillies Yellow Pack,Fruits & Veg,Fresh Vegetables,GROCERY,15.99,"Product Type:Produce/Chillies

Product Unit:1 Unit",Active,https://demo8.1hour.in/media/products/167430.png
169204,Dolci Preziosi Paw Patrol Honey Rings 300g,Food Cupboard,Cereal & Porridge,GROCERY,69.99,"Product Type: Honey Flavored Rings
Product Net Weight: 300g
Product Unit: 1 pack",Active,https://demo8.1hour.in/media/products/169204.png
169199,Cerealitalia Nature Snack Chickpea Rosemary 60g,Snacks,Chips & Crisps,GROCERY,29.99,"Product Type: Chickpea Snack
Product Net Weight: 60g
Product Unit: 1 pack",Active,https://demo8.1hour.in/media/products/169199.png
169197,Cerealitalia Nature Snack Lentils Tombasil 60g,Snacks,Chips & Crisps,GROCERY,29.99,"Product Type: Lentil Snack
Product Net Weight: 60g
Product Unit: 1 pack",Active,https://demo8.1hour.in/media/products/169197.png
169193,Deli Salame Finocchiona Tuscany ±500g,"Dairy, Deli & Egg",Deli Meat,GROCERY,462.49,"Product Type: Italian Salami (Finocchiona)
Product Net Weight: ±500g
Product Unit: 1 piece",Active,https://demo8.1hour.in/media/products/169193.png
169192,Cerealitalia 20 Pro With Peanut caramel 38g,Snacks,Bars & Wafers,GROCERY,24.99,"Product Type: Breakfast Cereal biscuit
Product Net Weight: 38g
Product Unit: 1 unit",Active,https://demo8.1hour.in/media/products/169192.png
169188,Deli Raclette Cow Washed Rind Cheese ±500g,"Dairy, Deli & Egg",Cheese,GROCERY,374.99,"Product Type: Washed Rind Cheese (Raclette)
Product Net Weight: 1kg
Product Unit: 1 wheel",Active,https://demo8.1hour.in/media/products/169188.png
167360,Dori Rainbow Sprinkles 120g,Food Cupboard,Baking Essentials,GROCERY,15.99,"Product Type:Food/Baking/Decorations
Product Net Weight:120g
Product Unit:1 Unit",Active,https://demo8.1hour.in/media/products/167360.png
169181,Beetroot Local 1kg,Fruits & Veg,Fresh Vegetables,GROCERY,39.99,"Product Type: Fresh Beetroot
Product Net Weight: 1kg
Product Unit: 1 bunch",Active,https://demo8.1hour.in/media/products/169181.png
167347,Belvita Breakfast Crunchy Cinnamon Biscuits 50g,Snacks,Biscuits,GROCERY,10.49,"Product Type:Food/Breakfast/Biscuits
Product Net Weight:50g
Product Unit:1 Unit",Active,https://demo8.1hour.in/media/products/167347.png
167316,Lettuce Romain Carazona,Fruits & Veg,Fresh Vegetables,GROCERY,214.99,"Product Type:Produce/Greens/Lettuce

Product Unit:1 Head",Active,https://demo8.1hour.in/media/products/167316.png
167269,Herbs Marjoram 100g,Fruits & Veg,Fresh Vegetables,GROCERY,99.99,"Product Type:Food/Herbs/Marjoram

Product Net Weight:100g

Product Unit:1 Bag/Pouch",Active,https://demo8.1hour.in/media/products/167269.png
169135,Tonitto High Protein Salted Caramel No Sugar 250g,Ice Creams,Classic Flavors,GROCERY,91.99,"Product Type: High Protein Salted Caramel Ice Cream
Product Net Weight: 250g
Product Unit: 1 tub",Active,https://demo8.1hour.in/media/products/169135.png
167259,Baby Leave Mach Valer Fieldlamb Letttuce,Fruits & Veg,Fresh Vegetables,GROCERY,74.99,"Product Type:Produce/Greens/Lamb&#39;s Lettuce

Product Unit:1 Bunch",Active,https://demo8.1hour.in/media/products/167259.png
167257,Baby Leave Rucolla,Fruits & Veg,Fresh Vegetables,GROCERY,64.99,"Product Type:Produce/Greens/Rucolla

Product Unit:1 Pack",Active,https://demo8.1hour.in/media/products/167257.png
167198,Family D-Or Extra Virgin Olive Oil 250ml,Food Cupboard,Oils,GROCERY,43.99,"Product Type:Food/Beverage/Olive Oil
Product Net Weight:250ml
Product Unit:1 Bottle",Active,https://demo8.1hour.in/media/products/167198.png
169134,Tonitto High Protein Coffee No Added Sugar 250g,Ice Creams,Classic Flavors,GROCERY,91.99,"Product Type: High Protein Coffee Ice Cream
Product Net Weight: 250g
Product Unit: 1 tub",Active,https://demo8.1hour.in/media/products/169134.png
167140,Body Fantasy Mist  Coconut Fantasy 236ml,Personal Care,Deodorant & Body Sprays,GROCERY,72.49,"Product Type:Personal Care/Body Mist

Product Net Weight:236ml

Product Unit:1 Bottle",Active,https://demo8.1hour.in/media/products/167140.png
169132,Tonitto High Protein Hazelnut Paper Cup 250g,Ice Creams,Classic Flavors,GROCERY,91.99,"Product Type:High Protein Hazelnut Ice Cream
Product Net Weight: 250g
Product Unit: 1paper cup",Active,https://demo8.1hour.in/media/products/169132.png
167139,Body Fantasy Mist  Romance & Dreams 236ml,Personal Care,Deodorant & Body Sprays,GROCERY,72.49,"Product Type:Personal Care/Body Mist

Product Net Weight:236ml

Product Unit:1 Bottle",Active,https://demo8.1hour.in/media/products/167139.png
169086,Turnips Import 1kg,Fruits & Veg,Fresh Vegetables,GROCERY,149.99,"Product Type: Fresh Turnips
Product Net Weight: 1kg
Product Unit: 1 pack",Active,https://demo8.1hour.in/media/products/169086.png
167138,Body Fantasy Mist Japanese Cherry Blossom 8oz,Personal Care,Deodorant & Body Sprays,GROCERY,72.49,"Product Type:Personal Care/Body Mist

Product Net Weight:8oz

Product Unit:1 Bottle",Active,https://demo8.1hour.in/media/products/167138.png
169082,Montego Classic Puppy Meal Tender Chicrice 38g,Pet Care,Pet Food,GROCERY,70.99,"Product Type: Puppy Food
Product Net Weight: 38g
Product Unit: 1 can",Active,https://demo8.1hour.in/media/products/169082.png
168994,Bella Rosa Tomates Pelees 2500g,Food Cupboard,Cans & Jars,GROCERY,145.99,"Product Type: Peeled Tomatoes
Product Net Weight: 2500g
Product Unit: 1 can",Active,https://demo8.1hour.in/media/products/168994.png
168982,Chupa Chups Lip Balm Strawberry & Orange Twin pack,Personal Care,Cosmetics,GROCERY,35.99,"Product Type: Lip Balm
Product Net Weight: 2 x 4g
Product Unit: 1 pack",Active,https://demo8.1hour.in/media/products/168982.png
168653,For Goodness Shakes Recovery Vanilla 435ml,Beverages,Milk Beverages,GROCERY,134.99,"Product Type: Recovery Protein Shake
Product Net Volume: 435ml
Product Unit: 1 bottle",Active,https://demo8.1hour.in/media/products/168653.png
167137,Body Fantasy Mist Sg Cucumber Melon 8oz,Personal Care,Deodorant & Body Sprays,GROCERY,72.49,"Product Type:Personal Care/Body Mist

Product Net Weight:8oz

Product Unit:1 Bottle",Active,https://demo8.1hour.in/media/products/167137.png
168645,Giovanni Rana Tagliatelle 300g,Food Cupboard,Noodles & Pasta,GROCERY,199.99,"Product Type: Fresh Pasta (Tagliatelle)
Product Net Weight: 300g
Product Unit: 1 pack",Active,https://demo8.1hour.in/media/products/168645.png
168636,Copella Cloudy Apple 300ml,Beverages,Juices & Smoothies,GROCERY,84.99,"Product Type: Cloudy Apple Juice
Product Net Volume: 300ml
Product Unit: 1 bottle",Active,https://demo8.1hour.in/media/products/168636.png
167136,Body Fantasy Mist Raspberry 8oz,Personal Care,Deodorant & Body Sprays,GROCERY,72.49,"Product Type:Personal Care/Body Mist

Product Net Weight:8oz

Product Unit:1 Bottle",Active,https://demo8.1hour.in/media/products/167136.png
167135,Body Fantasy Mist Sg Strawberry 8oz,Personal Care,Deodorant & Body Sprays,GROCERY,72.49,"Product Type:Personal Care/Body Mist

Product Net Weight:8oz

Product Unit:1 Bottle",Active,https://demo8.1hour.in/media/products/167135.png
167134,Dr Teal's 3 In 1 Kids Body Wash 20oz Elderberry,Personal Care,Bathing Essentials,GROCERY,104.99,"Product Type:Personal Care/Body Wash

Product Net Weight:20oz

Product Unit1 Bottle",Active,https://demo8.1hour.in/media/products/167134.png
169215,Burts Mould Ripened Blue Cheese ±500g,"Dairy, Deli & Egg",Cheese,GROCERY,117.49,"Product Type: Mould Ripened Blue Cheese Pieces
Product Unit: 1 pack",Active,https://demo8.1hour.in/media/products/169215.png
169382,Quorn Vegan Smoky Ham Slices 100g,"Dairy, Deli & Egg",Deli Meat,GROCERY,234.99,"Product Type: Vegan Smoky Ham Slices
Product Net Weight: 100g
Product Unit: 1 pack",Active,https://demo8.1hour.in/media/products/169382.png
167132,Dr Teal's 3 In 1 Kids Body Wash 20oz Melatonin,Personal Care,Bathing Essentials,GROCERY,104.99,"Product Type:Personal Care/Body Wash

Product Net Weight:20oz

Product Unit:1 Bottle",Active,https://demo8.1hour.in/media/products/167132.png
169383,Quorn Vegan Pepperoni 100g,"Dairy, Deli & Egg",Deli Meat,GROCERY,219.99,"Product Type: Vegan Pepperoni Slices
Product Net Weight: 100g
Product Unit: 1 pack",Active,https://demo8.1hour.in/media/products/169383.png
